sample,tempo para fechamento,tempo merge,merge user seguidores,merge user tempo no GitHub,closed_count,open_count,merged_count,not_merged_count,framework,relative_open_count,relative_closed_count,relative_merged,relative_not_merged
Azure-Samples/active-directory-b2c-dotnet-webapp-and-webapi,14.26923076923077,5.64,37.12,1254.6,26.0,4.0,25.0,1.0,Azure,13.333333333333334,86.66666666666667,96.15384615384616,3.8461538461538463
Azure-Samples/active-directory-b2c-dotnetcore-webapi,101.0,32.714285714285715,48.857142857142854,994.1428571428571,9.0,0.0,7.0,2.0,Azure,0.0,100.0,77.77777777777779,22.22222222222222
Azure-Samples/active-directory-b2c-dotnetcore-webapp,47.827586206896555,5.695652173913044,46.52173913043478,1176.304347826087,29.0,0.0,23.0,6.0,Azure,0.0,100.0,79.3103448275862,20.689655172413794
Azure-Samples/active-directory-b2c-graph-trustframework-policy,129.5,2.6,11.6,1594.8,6.0,1.0,5.0,1.0,Azure,14.285714285714285,85.71428571428571,83.33333333333334,16.666666666666664
Azure-Samples/active-directory-b2c-ios-swift-native-msal,76.63636363636364,25.4,61.3,1243.0,11.0,2.0,10.0,1.0,Azure,15.384615384615385,84.61538461538461,90.9090909090909,9.090909090909092
Azure-Samples/active-directory-b2c-javascript-angular-spa,10.4,8.0,16.625,2003.7916666666667,25.0,0.0,24.0,1.0,Azure,0.0,100.0,96.0,4.0
Azure-Samples/active-directory-b2c-javascript-angular2.4-spa,182.44444444444446,0.3333333333333333,24.0,440.1666666666667,9.0,0.0,6.0,3.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-b2c-javascript-hellojs-singlepageapp,2.5,2.5,14.666666666666666,1340.6666666666667,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-b2c-javascript-msal-singlepageapp,20.14814814814815,9.538461538461538,30.846153846153847,1489.1153846153845,27.0,0.0,26.0,1.0,Azure,0.0,100.0,96.29629629629629,3.7037037037037033
Azure-Samples/active-directory-b2c-javascript-nodejs-webapi,17.25,2.8461538461538463,23.0,1680.6153846153845,16.0,0.0,13.0,3.0,Azure,0.0,100.0,81.25,18.75
Azure-Samples/active-directory-b2c-javascript-singlepageapp-nodejs-webapi,377.0,0.0,3.0,1703.5,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-b2c-php-webapp-openidconnect,85.0,0.0,6.5,593.0,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-b2c-python-flask-webapp,0.0,0.0,39.0,1751.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-b2c-training-course,0.0,0.0,24.0,574.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/active-directory-b2c-xamarin-native,22.317460317460316,7.714285714285714,59.232142857142854,1300.2857142857142,63.0,0.0,56.0,7.0,Azure,0.0,100.0,88.88888888888889,11.11111111111111
Azure-Samples/active-directory-coding-exercises,0.0,0.0,14.0,1653.1818181818182,11.0,0.0,11.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-cordova-graphapi,310.3333333333333,262.5,107.0,860.0,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-cordova-multitarget,175.0,175.0,126.33333333333333,1012.6666666666666,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-admin-restricted-scopes-v2,1.380952380952381,1.45,78.55,1419.9,21.0,0.0,20.0,1.0,Azure,0.0,100.0,95.23809523809523,4.761904761904762
Azure-Samples/active-directory-dotnet-daemon,38.0625,1.5,74.5,1541.5,16.0,0.0,12.0,4.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/active-directory-dotnet-daemon-certificate-credential,51.04545454545455,6.352941176470588,96.11764705882354,1126.3529411764705,22.0,0.0,17.0,5.0,Azure,0.0,100.0,77.27272727272727,22.727272727272727
Azure-Samples/active-directory-dotnet-demo-tdlr,256.0,157.0,61.5,1198.0,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-dotnet-desktop-msgraph-v2,13.19047619047619,4.833333333333333,82.12962962962963,1451.6666666666667,63.0,0.0,54.0,9.0,Azure,0.0,100.0,85.71428571428571,14.285714285714285
Azure-Samples/active-directory-dotnet-deviceprofile,133.16666666666666,0.8,107.0,1190.4,6.0,0.0,5.0,1.0,Azure,0.0,100.0,83.33333333333334,16.666666666666664
Azure-Samples/active-directory-dotnet-external-identities-api-connector-azure-function-validate,15.166666666666666,15.166666666666666,31.166666666666668,1540.3333333333333,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-graphapi-console,68.1,17.5,51.0,739.75,10.0,2.0,8.0,2.0,Azure,16.666666666666664,83.33333333333334,80.0,20.0
Azure-Samples/active-directory-dotnet-graphapi-diffquery,0.0,0.0,107.0,724.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-graphapi-directoryextensions-web,0.0,0.0,107.0,945.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/active-directory-dotnet-graphapi-reporting,42.0,42.0,42.0,151.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-graphapi-web,5.125,5.857142857142857,169.0,748.1428571428571,8.0,4.0,7.0,1.0,Azure,33.33333333333333,66.66666666666666,87.5,12.5
Azure-Samples/active-directory-dotnet-iwa-v2,6.868421052631579,5.027777777777778,71.13888888888889,1427.4444444444443,38.0,0.0,36.0,2.0,Azure,0.0,100.0,94.73684210526315,5.263157894736842
Azure-Samples/active-directory-dotnet-native-aspnetcore,104.45454545454545,1.7142857142857142,104.14285714285714,1145.2857142857142,11.0,0.0,7.0,4.0,Azure,0.0,100.0,63.63636363636363,36.36363636363637
Azure-Samples/active-directory-dotnet-native-aspnetcore-v2,7.489932885906041,2.3582089552238807,79.48507462686567,1533.9402985074628,149.0,0.0,134.0,15.0,Azure,0.0,100.0,89.93288590604027,10.06711409395973
Azure-Samples/active-directory-dotnet-native-desktop,14.176470588235293,14.176470588235293,105.82352941176471,1119.235294117647,17.0,0.0,17.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-native-headless,0.16666666666666666,0.16666666666666666,92.16666666666667,1428.5,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-native-multitarget,20.333333333333332,20.333333333333332,99.66666666666667,1062.111111111111,9.0,0.0,9.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-native-uwp-v2,8.085714285714285,2.3125,77.5,1315.4375,35.0,0.0,32.0,3.0,Azure,0.0,100.0,91.42857142857143,8.571428571428571
Azure-Samples/active-directory-dotnet-native-uwp-wam,71.0,71.0,107.0,808.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-resource-manager-authorization,571.0,0.0,107.0,1367.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/active-directory-dotnet-rms-windowsstore,0.0,0.0,107.0,1366.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-v1-to-v2,13.090909090909092,2.206896551724138,79.6896551724138,1600.8275862068965,33.0,3.0,29.0,4.0,Azure,8.333333333333332,91.66666666666666,87.87878787878788,12.121212121212121
Azure-Samples/active-directory-dotnet-web-single-sign-out,13.333333333333334,13.333333333333334,107.0,1267.6666666666667,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/active-directory-dotnet-webapi-getting-started,3.0,0.0,54.0,766.5,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-dotnet-webapi-manual-jwt-validation,51.09090909090909,1.894736842105263,78.52631578947368,1677.1052631578948,22.0,0.0,19.0,3.0,Azure,0.0,100.0,86.36363636363636,13.636363636363635
Azure-Samples/active-directory-dotnet-webapi-multitenant-windows-store,135.83333333333334,114.44444444444444,102.55555555555556,1200.3333333333333,12.0,0.0,9.0,3.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/active-directory-dotnet-webapi-onbehalfof,70.0,0.7777777777777778,88.66666666666667,1235.6666666666667,13.0,0.0,9.0,4.0,Azure,0.0,100.0,69.23076923076923,30.76923076923077
Azure-Samples/active-directory-dotnet-webapi-onbehalfof-ca,15.0,9.083333333333334,76.83333333333333,1314.9166666666667,13.0,0.0,12.0,1.0,Azure,0.0,100.0,92.3076923076923,7.6923076923076925
Azure-Samples/active-directory-dotnet-webapp-groupclaims,12.357142857142858,7.0,85.61538461538461,1474.0,14.0,0.0,13.0,1.0,Azure,0.0,100.0,92.85714285714286,7.142857142857142
Azure-Samples/active-directory-dotnet-webapp-multitenant-openidconnect,138.73684210526315,17.583333333333332,84.16666666666667,1582.0,19.0,0.0,12.0,7.0,Azure,0.0,100.0,63.1578947368421,36.84210526315789
Azure-Samples/active-directory-dotnet-webapp-openidconnect,107.3076923076923,43.6,71.0,1477.6,13.0,0.0,5.0,8.0,Azure,0.0,100.0,38.46153846153847,61.53846153846154
Azure-Samples/active-directory-dotnet-webapp-openidconnect-aspnetcore,17.53846153846154,19.0,89.66666666666667,1192.5,13.0,0.0,12.0,1.0,Azure,0.0,100.0,92.3076923076923,7.6923076923076925
Azure-Samples/active-directory-dotnet-webapp-openidconnect-aspnetcore-v2,34.0,0.0,39.0,1233.5,5.0,0.0,4.0,1.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/active-directory-dotnet-webapp-roleclaims,93.0,7.769230769230769,84.92307692307692,1471.3076923076924,16.0,0.0,13.0,3.0,Azure,0.0,100.0,81.25,18.75
Azure-Samples/active-directory-dotnet-webapp-webapi-multitenant-openidconnect,388.3333333333333,22.0,90.85714285714286,1353.142857142857,12.0,0.0,7.0,5.0,Azure,0.0,100.0,58.333333333333336,41.66666666666667
Azure-Samples/active-directory-dotnet-webapp-webapi-oauth2-appidentity,8.375,10.666666666666666,92.16666666666667,1435.1666666666667,8.0,0.0,6.0,2.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/active-directory-dotnet-webapp-webapi-oauth2-useridentity,3.875,3.875,59.875,1530.875,8.0,0.0,8.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnet-webapp-webapi-openidconnect,296.5,369.85714285714283,91.42857142857143,1479.142857142857,10.0,0.0,7.0,3.0,Azure,0.0,100.0,70.0,30.0
Azure-Samples/active-directory-dotnet-webapp-webapi-openidconnect-aspnetcore,119.94444444444444,20.181818181818183,77.81818181818181,1367.909090909091,18.0,0.0,11.0,7.0,Azure,0.0,100.0,61.111111111111114,38.88888888888889
Azure-Samples/active-directory-dotnet-webapp-wsfederation,10.0,10.0,107.0,734.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/active-directory-dotnet-windows-store,0.7777777777777778,0.875,64.0,806.0,9.0,0.0,8.0,1.0,Azure,0.0,100.0,88.88888888888889,11.11111111111111
Azure-Samples/active-directory-dotnet-windowsphone-8.1,2.0,2.0,87.0,1091.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-dotnetcore-console-up-v2,4.428571428571429,4.147058823529412,70.1470588235294,1403.5882352941176,35.0,0.0,34.0,1.0,Azure,0.0,100.0,97.14285714285714,2.857142857142857
Azure-Samples/active-directory-dotnetcore-daemon-certificate-credential,16.9,11.555555555555555,85.66666666666667,1100.2222222222222,10.0,0.0,9.0,1.0,Azure,0.0,100.0,90.0,10.0
Azure-Samples/active-directory-dotnetcore-daemon-v2,7.912087912087912,3.144578313253012,65.21686746987952,1545.867469879518,91.0,0.0,83.0,8.0,Azure,0.0,100.0,91.20879120879121,8.791208791208792
Azure-Samples/active-directory-dotnetcore-devicecodeflow-v2,5.7073170731707314,3.27027027027027,63.86486486486486,1411.7837837837837,41.0,0.0,37.0,4.0,Azure,0.0,100.0,90.2439024390244,9.75609756097561
Azure-Samples/active-directory-error-docs,387.5,1.0,16.0,1256.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/active-directory-external-identities-woodgrove-demo,10.5,10.5,24.0,611.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-ios,76.95,2.1333333333333333,93.2,1582.2,20.0,0.0,15.0,5.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/active-directory-ios-native-nxoauth2-v2,18.4,23.0,92.25,1738.0,5.0,2.0,4.0,1.0,Azure,28.57142857142857,71.42857142857143,80.0,20.0
Azure-Samples/active-directory-java-graphapi-web,68.0,0.0,107.0,724.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/active-directory-java-native-headless,67.25,73.66666666666667,11.0,683.0,4.0,0.0,3.0,1.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/active-directory-java-native-headless-v2,55.0,55.0,3.0,542.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-java-webapp-openidconnect,204.63636363636363,2.1666666666666665,24.0,462.3333333333333,11.0,0.0,6.0,5.0,Azure,0.0,100.0,54.54545454545454,45.45454545454545
Azure-Samples/active-directory-javascript-graphapi-v2,36.25714285714286,8.72,23.92,1841.52,35.0,0.0,25.0,10.0,Azure,0.0,100.0,71.42857142857143,28.57142857142857
Azure-Samples/active-directory-javascript-graphapi-web-v2,40.5,0.0,52.0,1517.2,6.0,0.0,5.0,1.0,Azure,0.0,100.0,83.33333333333334,16.666666666666664
Azure-Samples/active-directory-javascript-nodejs-webapi-v2,3.142857142857143,3.142857142857143,28.142857142857142,1731.857142857143,7.0,0.0,7.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-javascript-singlepageapp-angular,9.066666666666666,7.586206896551724,27.103448275862068,2444.7241379310344,30.0,0.0,29.0,1.0,Azure,0.0,100.0,96.66666666666667,3.3333333333333335
Azure-Samples/active-directory-javascript-singlepageapp-dotnet-webapi,26.6,26.6,72.8,1260.4,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-javascript-singlepageapp-dotnet-webapi-v2,29.666666666666668,29.666666666666668,70.91666666666667,1455.25,12.0,0.0,12.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-lab-hybrid-adfs,18.0,18.0,31.0,432.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-node-webapi,51.285714285714285,8.083333333333334,102.33333333333333,1183.6666666666667,14.0,0.0,12.0,2.0,Azure,0.0,100.0,85.71428571428571,14.285714285714285
Azure-Samples/active-directory-node-webapi-basic,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/active-directory-node-webapp-openidconnect,738.25,62.0,123.0,1451.6666666666667,8.0,0.0,3.0,5.0,Azure,0.0,100.0,37.5,62.5
Azure-Samples/active-directory-nodejs-external-identities-api-connector-azure-function-validate,0.0,0.0,37.0,1734.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-php-graphapi-web,1358.5,,,,6.0,0.0,0.0,6.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/active-directory-python-flask-graphapi-web-v2,64.0,3.0,16.0,1224.0,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/active-directory-python-webapp-graphapi,22.0,22.0,50.714285714285715,1334.857142857143,7.0,0.0,7.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-verifiable-credentials,4.7368421052631575,3.5555555555555554,19.444444444444443,2336.6111111111113,19.0,1.0,18.0,1.0,Azure,5.0,95.0,94.73684210526315,5.263157894736842
Azure-Samples/active-directory-webapp-webapi-multitenant-openidconnect-aspnetcore,158.25,0.0,107.0,1260.0,4.0,0.0,1.0,3.0,Azure,0.0,100.0,25.0,75.0
Azure-Samples/active-directory-xamarin-android,13.5,13.5,58.0,1004.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-xamarin-demo-tdlr,0.0,0.0,107.0,611.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-xamarin-ios,39.666666666666664,39.666666666666664,123.0,945.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/active-directory-xamarin-native-v2,12.29896907216495,9.329268292682928,64.29268292682927,1351.6341463414635,97.0,0.0,82.0,15.0,Azure,0.0,100.0,84.5360824742268,15.463917525773196
Azure-Samples/adm-quickstart,1.5,1.5,1.0,1924.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ai_gallery_yolo_test,0.0,0.0,1.0,395.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/aks-bootcamp-sample,4.0,4.0,1505.0,2779.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/aks-dotnet-manage-kubernetes-cluster,456.5,,,,2.0,3.0,0.0,2.0,Azure,60.0,40.0,0.0,100.0
Azure-Samples/aks-samples,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/aks-voting-app,21.75,21.75,71.0,3324.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/am-creator-indoor-data-examples,1.4,0.5,0.0,414.5,5.0,2.0,4.0,1.0,Azure,28.57142857142857,71.42857142857143,80.0,20.0
Azure-Samples/aml-hardware-accelerated-models,11.4,11.4,2.0,1564.4,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/angular-cosmosdb,22.74074074074074,4.285714285714286,10335.238095238095,2073.904761904762,27.0,22.0,21.0,6.0,Azure,44.89795918367347,55.10204081632652,77.77777777777779,22.22222222222222
Azure-Samples/ansible-playbooks,13.753846153846155,10.051724137931034,24.155172413793103,831.6206896551724,65.0,4.0,58.0,7.0,Azure,5.797101449275362,94.20289855072464,89.23076923076924,10.76923076923077
Azure-Samples/app-service-api-apps-quickstart-java,164.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/app-service-api-apps-quickstart-nodejs,9.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/app-service-api-dotnet-azure-cards,0.0,0.0,223.0,1728.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-api-dotnet-contact-list,44.6,0.875,229.0,1699.75,10.0,0.0,8.0,2.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/app-service-api-dotnet-todo-list,0.0,0.0,255.0,1477.6666666666667,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/app-service-api-java-food-trucks,0.0,0.0,223.0,1811.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-api-node-contact-list,695.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/app-service-api-node-food-trucks,1.5,1.5,7112.5,1469.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-dotnet-access-key-vault-by-msi-for-web-apps,160.0,160.0,202.0,2986.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/app-service-dotnet-configure-deployment-sources-for-functions,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-configure-deployment-sources-for-web-apps,0.0,0.0,1.0,1059.6666666666667,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/app-service-dotnet-configure-deployment-sources-for-web-apps-async,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-configure-deployment-sources-for-web-apps-on-linux,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-deploy-image-from-acr-to-linux,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-authentication-for-functions,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-authentication-for-web-apps,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-data-connections-for-web-apps,0.0,0.0,1.0,1066.0,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/app-service-dotnet-manage-data-connections-for-web-apps-on-linux,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-functions,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-functions-with-custom-domains,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-logs-for-function-apps,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-logs-for-web-apps,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-staging-and-production-slots-for-web-apps,0.0,0.0,1.0,1062.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/app-service-dotnet-manage-storage-connections-for-web-apps,0.0,0.0,1.0,1059.6666666666667,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/app-service-dotnet-manage-storage-connections-for-web-apps-on-linux,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-web-apps,0.0,0.0,1.0,1062.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/app-service-dotnet-manage-web-apps-on-linux,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-web-apps-on-linux-with-custom-domains,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-dotnet-manage-web-apps-with-custom-domains,0.0,0.0,1.0,1062.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/app-service-dotnet-scale-web-apps,0.0,0.0,1.0,1062.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/app-service-dotnet-scale-web-apps-on-linux,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-java-configure-deployment-sources-for-functions,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps,1.0,1.0,10.25,1277.25,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps-async,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps-on-linux,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-cosmosdb-mongodb-apis,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/app-service-java-manage-authentication-for-functions,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-authentication-for-web-apps,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-data-connections-for-web-apps,0.0,0.0,1.0,1102.6666666666667,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-data-connections-for-web-apps-on-linux,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-functions,0.0,0.0,1.0,1170.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/app-service-java-manage-functions-with-custom-domains,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-staging-and-production-slots-for-web-apps,1.3333333333333333,1.3333333333333333,1.0,1100.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-storage-connections-for-web-apps,1.0,1.0,1.0,1101.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-storage-connections-for-web-apps-on-linux,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-web-apps,1.3333333333333333,1.3333333333333333,1.0,1100.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-web-apps-on-linux,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-web-apps-on-linux-with-custom-domains,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-manage-web-apps-with-custom-domains,1.3333333333333333,1.3333333333333333,1.0,1100.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-scale-web-apps,1.3333333333333333,1.3333333333333333,1.0,1100.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/app-service-java-scale-web-apps-on-linux,9.5,0.0,1.0,1170.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/app-service-managed-identity-key-vault-csharp,2.8,3.5,8.25,2114.0,5.0,0.0,4.0,1.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/app-service-mobile-cordova-client-conflict-handling,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
